;date;state_abbreviations;score_biden_mean;score_trump_mean;user_biden;user_trump;tweet_biden;tweet_trump;score_dif;posneg
492;2020-07-27;MT;-0.37546;0.16322000000000003;4.0;4.0;5.0;5.0;-0.53868;-1
493;2020-07-27;NC;0.12718780487804876;0.16933404255319148;38.0;41.0;41.0;47.0;-0.04214623767514272;-1
494;2020-07-27;NE;-0.03616666666666666;-0.15601250000000003;2.0;8.0;3.0;8.0;0.11984583333333337;1
495;2020-07-27;NH;-0.046433333333333326;0.04757142857142855;6.0;14.0;6.0;14.0;-0.09400476190476187;-1
496;2020-07-27;NJ;0.11981578947368426;0.05156444444444443;41.0;43.0;57.0;45.0;0.06825134502923984;1
497;2020-07-27;NM;0.07696249999999999;0.058269230769230754;7.0;13.0;8.0;13.0;0.018693269230769236;1
498;2020-07-27;NV;-0.20075000000000007;0.36563125;17.0;16.0;20.0;16.0;-0.5663812500000001;-1
499;2020-07-27;NY;0.03171195652173913;0.05018722222222224;78.0;150.0;92.0;180.0;-0.018475265700483107;-1
500;2020-07-27;OH;0.05200800000000001;0.10441702127659576;25.0;45.0;25.0;47.0;-0.052409021276595746;-1
501;2020-07-27;OK;-0.07418461538461535;0.20710714285714285;12.0;14.0;13.0;14.0;-0.2812917582417582;-1
502;2020-07-27;OR;-0.022711363636363627;0.12419714285714283;25.0;27.0;44.0;35.0;-0.14690850649350645;-1
503;2020-07-27;PA;0.10175333333333332;0.017032352941176464;47.0;77.0;60.0;102.0;0.08472098039215686;1
504;2020-07-27;RI;-0.30839999999999995;0.144075;2.0;7.0;2.0;8.0;-0.45247499999999996;-1
505;2020-07-27;SC;0.21543749999999992;0.10770500000000001;16.0;19.0;16.0;20.0;0.10773249999999991;1
506;2020-07-27;SD;0.41429999999999995;0.08627499999999999;2.0;4.0;3.0;4.0;0.32802499999999996;1
507;2020-07-27;TN;-0.10441818181818183;0.20821250000000002;20.0;23.0;22.0;24.0;-0.3126306818181819;-1
508;2020-07-27;TX;-0.07433113207547168;0.09487415730337075;89.0;151.0;106.0;178.0;-0.16920528937884244;-1
509;2020-07-27;UT;-0.028759999999999987;0.25944999999999996;5.0;5.0;5.0;6.0;-0.28820999999999997;-1
510;2020-07-27;VA;-0.062139393939393946;0.017101999999999968;30.0;41.0;33.0;50.0;-0.07924139393939392;-1
511;2020-07-27;VT;0.48985;-0.45854;2.0;5.0;2.0;5.0;0.9483900000000001;1
512;2020-07-27;WA;0.15415813953488378;0.14172;35.0;60.0;43.0;65.0;0.012438139534883763;1
513;2020-07-27;WI;0.51297;0.0887206896551724;9.0;25.0;10.0;29.0;0.42424931034482766;1
514;2020-07-27;WV;-0.21080000000000002;-0.08508333333333336;6.0;6.0;6.0;6.0;-0.12571666666666664;-1
515;2020-07-27;WY;0.25880000000000003;0.14369999999999997;2.0;2.0;2.0;2.0;0.11510000000000006;1
516;2020-07-27;no;0.017650112359550527;0.03485983999999997;336.0;437.0;445.0;625.0;-0.01720972764044944;-1
517;2020-07-29;AK;-0.21670000000000003;-0.296;2.0;1.0;2.0;1.0;0.07929999999999995;1
518;2020-07-29;AL;0.12930000000000003;0.06615500000000002;14.0;19.0;16.0;20.0;0.063145;1
519;2020-07-29;AR;0.22061333333333336;0.11633333333333332;14.0;15.0;15.0;15.0;0.10428000000000004;1
520;2020-07-29;AZ;0.24052790697674425;0.05146666666666669;37.0;42.0;43.0;42.0;0.18906124031007757;1
521;2020-07-29;CA;0.14163473282442737;-0.1369579185520363;209.0;186.0;262.0;221.0;0.27859265137646366;1
522;2020-07-29;CO;0.15300434782608696;-0.17034074074074074;21.0;21.0;23.0;27.0;0.3233450885668277;1
523;2020-07-29;CT;0.2014071428571429;-0.20675882352941174;8.0;14.0;14.0;17.0;0.40816596638655467;1
524;2020-07-29;DC;0.23227049180327866;0.05306;47.0;50.0;61.0;85.0;0.17921049180327867;1
525;2020-07-29;DE;-0.04400000000000001;-0.27133333333333337;2.0;11.0;2.0;12.0;0.22733333333333336;1
526;2020-07-29;FL;0.26809352941176484;-0.07397586206896553;155.0;174.0;170.0;203.0;0.34206939148073034;1
527;2020-07-29;GA;0.26624181818181836;0.05967636363636364;53.0;43.0;55.0;55.0;0.20656545454545472;1
528;2020-07-29;HI;0.16047499999999998;0.13173333333333334;4.0;3.0;4.0;3.0;0.028741666666666638;1
529;2020-07-29;IA;0.22271428571428573;-0.24459999999999998;7.0;12.0;7.0;13.0;0.4673142857142857;1
530;2020-07-29;ID;0.3302714285714286;-0.07281428571428569;7.0;7.0;7.0;7.0;0.40308571428571427;1
531;2020-07-29;IL;0.26654838709677414;-0.22330260869565227;53.0;70.0;62.0;115.0;0.4898509957924264;1
532;2020-07-29;IN;0.3860666666666666;-0.18290000000000006;15.0;19.0;15.0;20.0;0.5689666666666666;1
533;2020-07-29;KS;0.4514833333333334;0.036957142857142855;11.0;7.0;12.0;7.0;0.41452619047619055;1
534;2020-07-29;KY;0.41776666666666673;0.020800000000000037;13.0;17.0;15.0;17.0;0.3969666666666667;1
535;2020-07-29;LA;0.33170499999999986;-0.09139411764705883;18.0;17.0;20.0;17.0;0.4230991176470587;1
536;2020-07-29;MA;0.1236967741935484;-0.11973220338983051;30.0;51.0;31.0;59.0;0.2434289775833789;1
537;2020-07-29;MD;0.14639375000000004;-0.0588886363636364;29.0;36.0;32.0;44.0;0.20528238636363644;1
538;2020-07-29;ME;-0.3002666666666667;0.11882777777777781;6.0;12.0;6.0;18.0;-0.4190944444444445;-1
539;2020-07-29;MI;0.25706428571428586;-0.13043043478260866;35.0;43.0;42.0;46.0;0.3874947204968945;1
540;2020-07-29;MN;0.228308;-0.01806;24.0;31.0;25.0;35.0;0.246368;1
541;2020-07-29;MO;0.4813434782608695;-0.09225454545454549;22.0;21.0;23.0;22.0;0.573598023715415;1
542;2020-07-29;MS;0.33105555555555555;0.14199090909090908;9.0;10.0;9.0;11.0;0.18906464646464646;1
543;2020-07-29;MT;0.61122;0.2953666666666667;5.0;3.0;5.0;3.0;0.31585333333333326;1
544;2020-07-29;NC;0.25264736842105273;0.02743249999999999;36.0;70.0;38.0;80.0;0.22521486842105273;1
545;2020-07-29;ND;0.16466666666666666;-0.03593333333333334;3.0;3.0;3.0;3.0;0.2006;1
546;2020-07-29;NE;0.2986;-0.04000769230769231;5.0;11.0;5.0;13.0;0.3386076923076923;1
547;2020-07-29;NH;0.21637272727272727;0.2056;10.0;11.0;11.0;11.0;0.010772727272727267;1
548;2020-07-29;NJ;0.32861020408163266;-0.006594666666666667;45.0;57.0;49.0;75.0;0.33520487074829936;1
549;2020-07-29;NM;0.06381666666666667;0.11267777777777778;8.0;7.0;12.0;9.0;-0.048861111111111105;-1
550;2020-07-29;NV;0.25711199999999995;0.06192777777777779;24.0;17.0;25.0;18.0;0.19518422222222215;1
551;2020-07-29;NY;0.2314008771929823;-0.0818139037433155;99.0;157.0;114.0;187.0;0.3132147809362978;1
552;2020-07-29;OH;0.3715021739130433;-0.03436981132075474;45.0;51.0;46.0;53.0;0.405871985233798;1
553;2020-07-29;OK;0.17166250000000002;-0.062470000000000005;16.0;19.0;16.0;20.0;0.23413250000000002;1
554;2020-07-29;OR;0.17484516129032257;-0.08381851851851853;24.0;26.0;31.0;27.0;0.2586636798088411;1
555;2020-07-29;PA;0.2983985074626865;-0.108739423076923;64.0;82.0;67.0;104.0;0.40713793053960945;1
556;2020-07-29;RI;-0.15003333333333332;-0.16316999999999998;6.0;8.0;6.0;10.0;0.013136666666666658;1
557;2020-07-29;SC;0.3299928571428571;0.05051428571428571;27.0;21.0;28.0;21.0;0.27947857142857135;1
558;2020-07-29;SD;0.2263;;1.0;;1.0;;;-1
559;2020-07-29;TN;0.27622500000000005;-0.013079487179487191;38.0;38.0;40.0;39.0;0.28930448717948726;1
560;2020-07-29;TX;0.2679940476190475;-0.05373846153846161;163.0;156.0;168.0;169.0;0.3217325091575091;1
561;2020-07-29;UT;0.3788875;0.17966666666666664;8.0;3.0;8.0;3.0;0.19922083333333335;1
562;2020-07-29;VA;0.19468108108108104;-0.3029321428571428;36.0;42.0;37.0;84.0;0.4976132239382238;1
563;2020-07-29;VT;-0.10235;0.183675;2.0;4.0;2.0;4.0;-0.286025;-1
564;2020-07-29;WA;0.18367777777777772;-0.028890476190476213;33.0;34.0;45.0;42.0;0.21256825396825393;1
565;2020-07-29;WI;0.41848124999999997;0.014159090909090899;16.0;21.0;16.0;22.0;0.4043221590909091;1
566;2020-07-29;WV;0.5835600000000001;0.14741666666666672;4.0;10.0;5.0;12.0;0.4361433333333333;1
567;2020-07-29;WY;0.5859;-0.30434;1.0;5.0;1.0;5.0;0.8902399999999999;1
568;2020-07-29;no;0.2438576086956519;-0.03744590690208671;452.0;440.0;552.0;623.0;0.2813035155977386;1
569;2020-08-01;AK;0.014700000000000003;-0.2018375;8.0;5.0;9.0;8.0;0.2165375;1
570;2020-08-01;AL;-0.14495000000000002;-0.11703809523809527;22.0;19.0;22.0;21.0;-0.02791190476190475;-1
571;2020-08-01;AR;0.3297;0.055213043478260844;7.0;14.0;8.0;23.0;0.27448695652173916;1
572;2020-08-01;AZ;0.00543768115942027;0.08945897435897439;67.0;37.0;69.0;39.0;-0.08402129319955412;-1
573;2020-08-01;CA;0.026053392330383514;0.01005247524752474;282.0;230.0;339.0;303.0;0.016000917082858772;1
574;2020-08-01;CO;-0.09576666666666667;0.0009104166666666589;33.0;43.0;33.0;48.0;-0.09667708333333333;-1
575;2020-08-01;CT;0.13994210526315784;-0.04503913043478262;13.0;21.0;19.0;23.0;0.18498123569794045;1
576;2020-08-01;DC;0.06652222222222219;-0.09982898550724636;36.0;43.0;45.0;69.0;0.16635120772946854;1
577;2020-08-01;DE;0.09132857142857143;-0.12183999999999999;7.0;4.0;7.0;5.0;0.21316857142857143;1
578;2020-08-01;FL;0.05551971830985909;0.009132999999999992;194.0;165.0;213.0;200.0;0.046386718309859104;1
579;2020-08-01;GA;-0.024096491228070182;-0.031290196078431386;54.0;44.0;57.0;51.0;0.007193704850361204;1
580;2020-08-01;HI;-0.21869999999999998;0.21037499999999998;7.0;5.0;7.0;8.0;-0.429075;-1
581;2020-08-01;IA;0.2939;-0.03437692307692307;10.0;11.0;11.0;13.0;0.3282769230769231;1
582;2020-08-01;ID;0.02613846153846153;0.17270000000000002;13.0;7.0;13.0;8.0;-0.1465615384615385;-1
583;2020-08-01;IL;0.07002112676056343;0.09570857142857138;65.0;79.0;71.0;105.0;-0.025687444668007944;-1
584;2020-08-01;IN;0.2279114285714286;0.06241304347826086;34.0;20.0;35.0;23.0;0.16549838509316772;1
585;2020-08-01;KS;-0.008927272727272723;0.19588750000000005;11.0;7.0;11.0;8.0;-0.20481477272727278;-1
586;2020-08-01;KY;0.10751034482758617;0.04882;25.0;14.0;29.0;15.0;0.05869034482758617;1
587;2020-08-01;LA;0.04092758620689654;-0.08871764705882353;27.0;17.0;29.0;17.0;0.12964523326572006;1
588;2020-08-01;MA;0.08297894736842114;-0.004213559322033902;37.0;50.0;38.0;59.0;0.08719250669045504;1
589;2020-08-01;MD;0.25279285714285715;-0.09661724137931034;26.0;23.0;28.0;29.0;0.3494100985221675;1
590;2020-08-01;ME;-0.1291;-0.19334285714285718;10.0;4.0;11.0;7.0;0.06424285714285718;1
591;2020-08-01;MI;0.00023220338983048996;-0.17985813953488375;55.0;38.0;59.0;43.0;0.18009034292471424;1
592;2020-08-01;MN;0.18735151515151516;0.182475;28.0;25.0;33.0;28.0;0.0048765151515151595;1
593;2020-08-01;MO;0.04151724137931035;-0.03539999999999997;27.0;22.0;29.0;25.0;0.07691724137931033;1
594;2020-08-01;MS;0.1333125;-0.16820000000000002;8.0;9.0;8.0;10.0;0.3015125;1
595;2020-08-01;MT;0.03258000000000001;0.569825;10.0;3.0;10.0;4.0;-0.537245;-1
596;2020-08-01;NC;0.11873090909090912;-0.0124;53.0;66.0;55.0;70.0;0.13113090909090913;1
597;2020-08-01;ND;0.0772;;2.0;;2.0;;;-1
598;2020-08-01;NE;-0.05192500000000002;-0.02269;7.0;10.0;8.0;10.0;-0.02923500000000002;-1
599;2020-08-01;NH;-0.0011399999999999965;-0.11996666666666667;6.0;3.0;10.0;3.0;0.11882666666666666;1
600;2020-08-01;NJ;0.15998703703703707;0.1626127272727273;48.0;45.0;54.0;55.0;-0.002625690235690231;-1
601;2020-08-01;NM;0.346;-0.009731578947368424;4.0;19.0;4.0;19.0;0.3557315789473684;1
602;2020-08-01;NV;-0.014254285714285721;0.08115454545454547;31.0;32.0;35.0;33.0;-0.09540883116883118;-1
603;2020-08-01;NY;0.024283969465648855;0.02743260869565216;114.0;181.0;131.0;230.0;-0.0031486392300033063;-1
604;2020-08-01;OH;0.05178793103448275;0.17179399999999997;53.0;46.0;58.0;50.0;-0.12000606896551722;-1
605;2020-08-01;OK;0.12388333333333332;0.32057333333333327;16.0;14.0;18.0;15.0;-0.19668999999999995;-1
606;2020-08-01;OR;0.014524444444444444;-0.09765581395348835;39.0;36.0;45.0;43.0;0.1121802583979328;1
607;2020-08-01;PA;0.052108235294117636;-0.038956944444444454;71.0;70.0;85.0;72.0;0.0910651797385621;1
608;2020-08-01;RI;0.3232777777777778;0.17846666666666666;9.0;7.0;9.0;9.0;0.1448111111111111;1
609;2020-08-01;SC;0.08491666666666665;-0.047636666666666654;45.0;27.0;48.0;30.0;0.1325533333333333;1
610;2020-08-01;SD;0.3784666666666667;;3.0;;3.0;;;-1
611;2020-08-01;TN;-0.10792608695652176;0.08409473684210526;43.0;32.0;46.0;38.0;-0.192020823798627;-1
612;2020-08-01;TX;0.03514192139737993;0.0454167701863354;212.0;145.0;229.0;161.0;-0.010274848788955473;-1
613;2020-08-01;UT;0.06162222222222221;-0.03966249999999999;9.0;8.0;9.0;8.0;0.1012847222222222;1
614;2020-08-01;VA;0.12707906976744182;-0.1299859649122807;39.0;35.0;43.0;57.0;0.2570650346797225;1
615;2020-08-01;VT;0.4736666666666667;0.7184;3.0;1.0;3.0;1.0;-0.24473333333333336;-1
616;2020-08-01;WA;0.021933333333333332;-0.06617903225806455;62.0;47.0;66.0;62.0;0.08811236559139789;1
617;2020-08-01;WI;-0.22759047619047623;-0.11893809523809525;19.0;17.0;21.0;21.0;-0.10865238095238099;-1
618;2020-08-01;WV;0.08132727272727272;-0.26752;11.0;4.0;11.0;5.0;0.3488472727272727;1
619;2020-08-01;WY;-0.14200000000000002;0.26875;2.0;4.0;2.0;4.0;-0.41075;-1
620;2020-08-01;no;0.03399910846953934;-0.04713755334281657;569.0;442.0;673.0;703.0;0.0811366618123559;1
621;2020-08-03;AK;;-0.16960000000000003;;4.0;;4.0;;-1
622;2020-08-03;AL;0.13361428571428574;0.15587142857142858;7.0;13.0;7.0;14.0;-0.022257142857142836;-1
623;2020-08-03;AR;0.27714999999999995;0.08751875;10.0;12.0;10.0;16.0;0.18963124999999995;1
624;2020-08-03;AZ;0.16118666666666664;-0.0372918367346939;28.0;46.0;30.0;49.0;0.19847850340136053;1
625;2020-08-03;CA;0.11738761467889916;0.034496603773584926;176.0;218.0;218.0;265.0;0.08289101090531423;1
626;2020-08-03;CO;0.21022758620689658;-0.10900645161290325;26.0;29.0;29.0;31.0;0.3192340378197998;1
627;2020-08-03;CT;0.13793333333333335;-0.06763999999999998;6.0;13.0;6.0;15.0;0.20557333333333333;1
628;2020-08-03;DC;0.181196875;-0.002977419354838723;28.0;36.0;32.0;62.0;0.18417429435483873;1
629;2020-08-03;DE;-0.0931;-0.05075;3.0;2.0;3.0;2.0;-0.04235;-1
630;2020-08-03;FL;0.034867241379310375;0.08505035460992906;108.0;122.0;116.0;141.0;-0.050183113230618685;-1
631;2020-08-03;GA;0.059719999999999995;-0.011275862068965525;33.0;48.0;35.0;58.0;0.07099586206896552;1
632;2020-08-03;HI;0.159575;-0.13611666666666666;9.0;6.0;12.0;6.0;0.2956916666666667;1
633;2020-08-03;IA;0.15718333333333334;-0.47868571428571427;6.0;6.0;6.0;7.0;0.6358690476190476;1
634;2020-08-03;ID;0.105;0.17376666666666665;6.0;9.0;7.0;9.0;-0.06876666666666666;-1
635;2020-08-03;IL;0.04736136363636363;-0.10345056179775287;43.0;66.0;44.0;89.0;0.1508119254341165;1
636;2020-08-03;IN;0.0043599999999999976;-0.0528842105263158;13.0;18.0;15.0;19.0;0.05724421052631579;1
637;2020-08-03;KS;0.05646000000000001;0.07020909090909089;10.0;10.0;10.0;11.0;-0.013749090909090877;-1
638;2020-08-03;KY;0.03161333333333334;0.05958333333333334;13.0;19.0;15.0;24.0;-0.027970000000000002;-1
639;2020-08-03;LA;0.05260833333333331;-0.13423684210526313;10.0;18.0;12.0;19.0;0.18684517543859644;1
640;2020-08-03;MA;-0.05146774193548388;0.06987297297297296;27.0;32.0;31.0;37.0;-0.12134071490845684;-1
641;2020-08-03;MD;0.093085;0.00909130434782608;17.0;18.0;20.0;23.0;0.08399369565217392;1
642;2020-08-03;ME;0.06670000000000001;-0.04103333333333333;5.0;5.0;5.0;6.0;0.10773333333333335;1
643;2020-08-03;MI;0.17180238095238096;-0.11471666666666665;33.0;29.0;42.0;30.0;0.2865190476190476;1
644;2020-08-03;MN;0.13800800000000002;-0.04430588235294117;24.0;20.0;25.0;34.0;0.1823138823529412;1
645;2020-08-03;MO;0.10900384615384612;-0.09841304347826087;26.0;22.0;26.0;23.0;0.20741688963210697;1
646;2020-08-03;MS;-0.20928888888888889;0.19672857142857142;7.0;5.0;9.0;7.0;-0.40601746031746033;-1
647;2020-08-03;MT;0.0772;-0.0577125;1.0;8.0;1.0;8.0;0.1349125;1
648;2020-08-03;NC;0.12814230769230778;0.0006725806451612879;46.0;54.0;52.0;62.0;0.12746972704714649;1
649;2020-08-03;ND;0.29390000000000005;-0.05385000000000001;2.0;2.0;2.0;2.0;0.34775000000000006;1
650;2020-08-03;NE;0.08851111111111111;0.4227;7.0;3.0;9.0;3.0;-0.3341888888888889;-1
651;2020-08-03;NH;0.026959999999999984;-0.14721818181818183;4.0;10.0;5.0;11.0;0.17417818181818182;1
652;2020-08-03;NJ;0.029149090909090895;-0.04058421052631581;47.0;49.0;55.0;57.0;0.06973330143540671;1
653;2020-08-03;NM;-0.20130000000000003;-0.16442857142857142;3.0;11.0;8.0;14.0;-0.03687142857142861;-1
654;2020-08-03;NV;0.03211764705882353;0.14111785714285716;16.0;25.0;17.0;28.0;-0.10900021008403363;-1
655;2020-08-03;NY;0.15436166666666665;-0.04996884422110557;111.0;151.0;120.0;199.0;0.2043305108877722;1
656;2020-08-03;OH;0.12960909090909098;-0.025680851063829745;33.0;44.0;33.0;47.0;0.15528994197292073;1
657;2020-08-03;OK;0.2904333333333333;0.05356249999999997;6.0;7.0;6.0;8.0;0.23687083333333336;1
658;2020-08-03;OR;-0.021191666666666678;-0.004802631578947373;21.0;30.0;24.0;38.0;-0.016389035087719307;-1
659;2020-08-03;PA;0.014765573770491798;-0.1065172043010753;51.0;69.0;61.0;93.0;0.1212827780715671;1
660;2020-08-03;RI;0.438175;-0.11216666666666668;4.0;6.0;4.0;6.0;0.5503416666666666;1
661;2020-08-03;SC;-0.06994545454545457;0.04331904761904764;20.0;19.0;22.0;21.0;-0.1132645021645022;-1
662;2020-08-03;SD;0.6767;0.210475;1.0;4.0;1.0;4.0;0.466225;1
663;2020-08-03;TN;0.13461428571428571;0.07877600000000001;26.0;49.0;28.0;50.0;0.0558382857142857;1
664;2020-08-03;TX;0.0928006849315069;0.0240423611111111;122.0;130.0;146.0;144.0;0.06875832382039579;1
665;2020-08-03;UT;0.02771538461538461;0.08088000000000001;12.0;4.0;13.0;5.0;-0.053164615384615393;-1
666;2020-08-03;VA;-0.14636444444444446;-0.06118000000000002;41.0;44.0;45.0;70.0;-0.08518444444444445;-1
667;2020-08-03;VT;;0.10884999999999999;;4.0;;6.0;;-1
668;2020-08-03;WA;-0.049226923076923064;-0.022872000000000017;26.0;45.0;26.0;50.0;-0.026354923076923047;-1
669;2020-08-03;WI;-0.04719090909090908;-0.20431071428571418;21.0;26.0;22.0;28.0;0.1571198051948051;1
670;2020-08-03;WV;0.10613333333333332;0.06746999999999999;3.0;8.0;3.0;10.0;0.03866333333333333;1
671;2020-08-03;WY;-0.3182;-0.23450000000000001;1.0;3.0;1.0;3.0;-0.08369999999999997;-1
672;2020-08-03;no;0.0806004424778761;-0.014913966480446917;358.0;448.0;452.0;716.0;0.09551440895832301;1
673;2020-08-05;AK;-0.7717;-0.05222;4.0;5.0;4.0;5.0;-0.71948;-1
674;2020-08-05;AL;-0.5886000000000001;-0.07605500000000001;7.0;18.0;7.0;20.0;-0.5125450000000001;-1
675;2020-08-05;AR;-0.3123470588235295;0.24261666666666667;15.0;9.0;17.0;12.0;-0.5549637254901961;-1
676;2020-08-05;AZ;-0.10004782608695649;0.05633880597014923;65.0;62.0;69.0;67.0;-0.15638663205710573;-1
677;2020-08-05;CA;-0.13948725490196068;-0.027452592592592605;258.0;234.0;306.0;270.0;-0.11203466230936807;-1
678;2020-08-05;CO;-0.27792249999999996;0.07339642857142857;39.0;25.0;40.0;28.0;-0.35131892857142855;-1
679;2020-08-05;CT;-0.5061749999999999;0.1846461538461538;14.0;13.0;16.0;13.0;-0.6908211538461537;-1
680;2020-08-05;DC;0.11467254901960786;-0.05540303030303029;45.0;45.0;51.0;66.0;0.17007557932263814;1
681;2020-08-05;DE;-0.6141625000000001;0.13786666666666667;8.0;3.0;8.0;3.0;-0.7520291666666667;-1
682;2020-08-05;FL;-0.28429216589861817;0.05842142857142852;198.0;133.0;217.0;168.0;-0.3427135944700467;-1
683;2020-08-05;GA;-0.26633469387755104;0.028834482758620668;41.0;55.0;49.0;58.0;-0.2951691766361717;-1
684;2020-08-05;HI;-0.26656923076923067;-0.24557500000000002;7.0;4.0;13.0;4.0;-0.020994230769230654;-1
685;2020-08-05;IA;-0.1099777777777778;0.19195;18.0;4.0;18.0;4.0;-0.3019277777777778;-1
686;2020-08-05;ID;-0.18890000000000004;0.005228571428571439;12.0;6.0;12.0;7.0;-0.19412857142857148;-1
687;2020-08-05;IL;-0.28191917808219163;-0.13033793103448277;63.0;67.0;73.0;116.0;-0.15158124704770887;-1
688;2020-08-05;IN;-0.367784;-0.002476923076923073;23.0;24.0;25.0;26.0;-0.3653070769230769;-1
689;2020-08-05;KS;-0.43662500000000004;-0.04412500000000001;4.0;7.0;4.0;8.0;-0.3925;-1
690;2020-08-05;KY;-0.254756;0.07868666666666665;22.0;24.0;25.0;30.0;-0.33344266666666666;-1
691;2020-08-05;LA;-0.10810256410256404;0.07309999999999997;32.0;20.0;39.0;21.0;-0.18120256410256402;-1
692;2020-08-05;MA;-0.045844186046511644;-0.08012702702702704;36.0;35.0;43.0;37.0;0.03428284098051539;1
693;2020-08-05;MD;0.20723703703703705;-0.24258857142857146;25.0;23.0;27.0;35.0;0.4498256084656085;1
694;2020-08-05;ME;0.17482000000000003;-0.03207142857142858;10.0;7.0;10.0;7.0;0.20689142857142861;1
695;2020-08-05;MI;-0.15321730769230765;0.2058078947368421;45.0;36.0;52.0;38.0;-0.35902520242914976;-1
696;2020-08-05;MN;-0.33531599999999995;-0.04666470588235296;25.0;16.0;25.0;17.0;-0.288651294117647;-1
697;2020-08-05;MO;-0.012179310344827577;-0.10325161290322582;27.0;27.0;29.0;31.0;0.09107230255839824;1
698;2020-08-05;MS;-0.3258666666666667;-0.043899999999999995;3.0;2.0;3.0;2.0;-0.2819666666666667;-1
699;2020-08-05;MT;-0.4639090909090909;0.47019999999999995;11.0;4.0;11.0;4.0;-0.9341090909090908;-1
700;2020-08-05;NC;-0.10515466666666666;0.006540350877192975;69.0;50.0;75.0;57.0;-0.11169501754385963;-1
701;2020-08-05;ND;-0.8948;-0.128;1.0;2.0;1.0;2.0;-0.7668;-1
702;2020-08-05;NE;0.12049999999999998;0.1801;6.0;6.0;7.0;6.0;-0.05960000000000003;-1
703;2020-08-05;NH;-0.1127;-0.13768571428571427;7.0;7.0;8.0;7.0;0.024985714285714278;1
704;2020-08-05;NJ;-0.13942222222222223;0.3000799999999999;46.0;42.0;54.0;50.0;-0.4395022222222221;-1
705;2020-08-05;NM;-0.34174666666666664;0.06741666666666667;13.0;12.0;15.0;12.0;-0.4091633333333333;-1
706;2020-08-05;NV;-0.30476875000000003;-0.04283947368421054;30.0;35.0;32.0;38.0;-0.2619292763157895;-1
707;2020-08-05;NY;-0.14489269662921347;-0.03855380116959067;154.0;134.0;178.0;171.0;-0.1063388954596228;-1
708;2020-08-05;OH;-0.27808749999999993;0.10503061224489792;63.0;45.0;64.0;49.0;-0.38311811224489783;-1
709;2020-08-05;OK;-0.0911391304347826;0.17694444444444438;22.0;25.0;23.0;27.0;-0.26808357487922696;-1
710;2020-08-05;OR;-0.17417419354838715;-0.17049285714285717;40.0;24.0;62.0;28.0;-0.003681336405529978;-1
711;2020-08-05;PA;-0.27509090909090905;0.06408860759493668;84.0;72.0;88.0;79.0;-0.33917951668584573;-1
712;2020-08-05;RI;0.003977777777777759;-0.50295;8.0;2.0;9.0;2.0;0.5069277777777778;1
713;2020-08-05;SC;-0.20634333333333332;0.1919523809523809;29.0;21.0;30.0;21.0;-0.3982957142857142;-1
714;2020-08-05;SD;0.25001999999999996;0.28615;4.0;2.0;5.0;2.0;-0.03613000000000005;-1
715;2020-08-05;TN;-0.22024444444444444;0.2226;51.0;23.0;54.0;24.0;-0.44284444444444443;-1
716;2020-08-05;TX;-0.303559683794467;-0.047257831325301244;233.0;156.0;253.0;166.0;-0.25630185246916576;-1
717;2020-08-05;UT;-0.32643333333333335;0.27905;9.0;4.0;9.0;4.0;-0.6054833333333334;-1
718;2020-08-05;VA;-0.258104081632653;-0.03335178571428574;44.0;38.0;49.0;56.0;-0.2247522959183673;-1
719;2020-08-05;VT;0.4767;0.6696;1.0;1.0;1.0;1.0;-0.19289999999999996;-1
720;2020-08-05;WA;-0.19290363636363636;0.1288333333333333;52.0;49.0;55.0;54.0;-0.32173696969696963;-1
721;2020-08-05;WI;-0.2586722222222222;-0.025900000000000027;18.0;22.0;18.0;28.0;-0.23277222222222216;-1
722;2020-08-05;WV;-0.3002333333333333;0.14864999999999998;9.0;4.0;9.0;4.0;-0.4488833333333333;-1
723;2020-08-05;WY;0.1959333333333333;-0.128;3.0;1.0;3.0;1.0;0.3239333333333333;1
724;2020-08-05;no;-0.21923645484949889;-0.00203740219092333;490.0;428.0;598.0;639.0;-0.21719905265857556;-1
725;2020-08-08;AK;-0.10235000000000001;;2.0;;2.0;;;-1
726;2020-08-08;AL;0.0829;0.08464999999999998;17.0;4.0;18.0;4.0;-0.0017499999999999738;-1
727;2020-08-08;AR;-0.06858823529411766;0.29838000000000003;15.0;7.0;17.0;10.0;-0.3669682352941177;-1
728;2020-08-08;AZ;0.1481267857142857;0.10650967741935481;54.0;30.0;56.0;31.0;0.041617108294930885;1
729;2020-08-08;CA;0.1141298804780874;-0.1551434579439253;227.0;164.0;251.0;214.0;0.26927333842201273;1
730;2020-08-08;CO;0.16661304347826092;-0.04883103448275863;41.0;27.0;46.0;29.0;0.21544407796101955;1
731;2020-08-08;CT;-0.010509090909090902;-0.20807692307692308;19.0;12.0;22.0;13.0;0.19756783216783216;1
732;2020-08-08;DC;0.0995;-0.09804693877551016;30.0;32.0;31.0;49.0;0.19754693877551016;1
733;2020-08-08;DE;-0.2556625;0.12443999999999997;8.0;5.0;8.0;5.0;-0.3801025;-1
734;2020-08-08;FL;-0.004368062827225149;0.01208870967741935;167.0;112.0;191.0;124.0;-0.016456772504644498;-1
735;2020-08-08;GA;-0.19418181818181812;-0.02535135135135137;39.0;29.0;44.0;37.0;-0.16883046683046676;-1
736;2020-08-08;HI;0.16718750000000002;-0.22975;7.0;4.0;8.0;4.0;0.39693750000000005;1
